Código,Região,UF,nome_meso,nome_micro,Município,IFDM,Educação,Emprego e Renda,Saúde,desenvolvimento
420208,Sul,SC,Oeste Catarinense,São Miguel do Oeste,BANDEIRANTE,0.6691423724659935,0.7898627858910555,0.3235426042706793,0.8940217272362456,Moderado
420209,Sul,SC,Oeste Catarinense,São Miguel do Oeste,BARRA BONITA,0.6633103810989645,0.7677885154061626,0.3564591317346614,0.8656834961560694,Moderado
420210,Sul,SC,Vale do Itajaí,Itajaí,BARRA VELHA,0.7702994524667065,0.8313333333333333,0.5682872987206831,0.9112777253461033,Moderado
420213,Sul,SC,Norte Catarinense,Canoinhas,BELA VISTA DO TOLDO,0.7058554616361464,0.7747357866223412,0.386462760998912,0.9563678372871862,Moderado
420215,Sul,SC,Oeste Catarinense,São Miguel do Oeste,BELMONTE,0.687280299007017,0.774295942230103,0.3886754760635202,0.8988694787274281,Moderado
420220,Sul,SC,Vale do Itajaí,Blumenau,BENEDITO NOVO,0.7517763788150249,0.7976084433773509,0.6115450906508408,0.846175602416883,Moderado
420230,Sul,SC,Grande Florianópolis,Florianópolis,BIGUAÇU,0.7470140112847508,0.7612106357932094,0.5944586177332029,0.8853727803278404,Moderado
420240,Sul,SC,Vale do Itajaí,Blumenau,BLUMENAU,0.8354332100605034,0.8905392156862745,0.7063828664239437,0.9093775480712922,Alto
420243,Sul,SC,Serrana,Campos de Lages,BOCAINA DO SUL,0.7109153142985483,0.7777936541164508,0.4175366882048574,0.9374156005743369,Moderado
420245,Sul,SC,Vale do Itajaí,Itajaí,BOMBINHAS,0.810569294279462,0.869764705882353,0.6637898043478233,0.8981533726082099,Alto
420250,Sul,SC,Serrana,Campos de Lages,BOM JARDIM DA SERRA,0.6377554398324141,0.7604912146676852,0.3509398070769026,0.8018352977526546,Moderado
420253,Sul,SC,Oeste Catarinense,Xanxerê,BOM JESUS,0.7851510740996095,0.8150481252742061,0.6196229373662704,0.9207821596583521,Moderado
420257,Sul,SC,Oeste Catarinense,Chapecó,BOM JESUS DO OESTE,0.7110420341192936,0.8343992869875223,0.3938408763353543,0.9048859390350044,Moderado
420260,Sul,SC,Serrana,Campos de Lages,BOM RETIRO,0.5938989981599989,0.7321422995906558,0.465808303725641,0.5837463911637,Regular
420270,Sul,SC,Vale do Itajaí,Blumenau,BOTUVERÁ,0.734082436791359,0.8062934686069549,0.5043306017150565,0.8916232400520654,Moderado
420280,Sul,SC,Sul Catarinense,Tubarão,BRAÇO DO NORTE,0.8281320642414466,0.8694803921568628,0.7338790196410606,0.8810367809264166,Alto
420285,Sul,SC,Vale do Itajaí,Rio do Sul,BRAÇO DO TROMBUDO,0.782561286896247,0.8836797149239444,0.5932145589598403,0.8707895868049567,Moderado
420287,Sul,SC,Serrana,Curitibanos,BRUNÓPOLIS,0.6130512125078258,0.7781434468524252,0.3593880372938619,0.7016221533771901,Moderado
420290,Sul,SC,Vale do Itajaí,Blumenau,BRUSQUE,0.8342777806285366,0.8591974245294545,0.721976253475648,0.9216596638805077,Alto
420300,Sul,SC,Oeste Catarinense,Joaçaba,CAÇADOR,0.7682922696726595,0.7673875345897772,0.7484118288291964,0.7890774455990053,Moderado
420310,Sul,SC,Oeste Catarinense,Chapecó,CAIBI,0.7875018736597074,0.8771244881324355,0.5729466378414629,0.9124344950052237,Moderado
420315,Sul,SC,Oeste Catarinense,Joaçaba,CALMON,0.5800289126565854,0.7699233904358659,0.3874136590031478,0.5827496885307428,Regular
420320,Sul,SC,Vale do Itajaí,Itajaí,CAMBORIÚ,0.6998430443671745,0.7701335910584233,0.5100278313560909,0.8193677106870093,Moderado
420325,Sul,SC,Serrana,Campos de Lages,CAPÃO ALTO,0.6796306496991917,0.7427892191359302,0.6379661688760807,0.6581365610855643,Moderado
420330,Sul,SC,Norte Catarinense,São Bento do Sul,CAMPO ALEGRE,0.8005615491502398,0.8216246904951536,0.6919716826574017,0.8880882742981644,Alto
420340,Sul,SC,Serrana,Campos de Lages,CAMPO BELO DO SUL,0.6321481669424973,0.780429206792435,0.4563837219838942,0.6596315720511631,Moderado
420350,Sul,SC,Oeste Catarinense,Chapecó,CAMPO ERÊ,0.7472933890535085,0.878264705882353,0.4935214212906783,0.8700940399874945,Moderado
420360,Sul,SC,Serrana,Curitibanos,CAMPOS NOVOS,0.7419384949349199,0.809379019406587,0.6453089196834083,0.7711275457147648,Moderado
420370,Sul,SC,Grande Florianópolis,Tijucas,CANELINHA,0.6755995023798733,0.8004048830175086,0.4270028077656931,0.7993908163564184,Moderado
420380,Sul,SC,Norte Catarinense,Canoinhas,CANOINHAS,0.7996742078207204,0.8584170028560085,0.624243416836055,0.9163622037700977,Moderado
420390,Sul,SC,Oeste Catarinense,Joaçaba,CAPINZAL,0.8120218005992441,0.8556087819075571,0.7053227735723517,0.875133846317824,Alto
420395,Sul,SC,Sul Catarinense,Tubarão,CAPIVARI DE BAIXO,0.6825724224613665,0.8059179137790575,0.37088828157232,0.8709110720327221,Moderado
420400,Sul,SC,Oeste Catarinense,Joaçaba,CATANDUVAS,0.7547608080646404,0.8354322228891558,0.6046292722275304,0.8242209290772355,Moderado
420410,Sul,SC,Oeste Catarinense,Chapecó,CAXAMBU DO SUL,0.7011785320108772,0.7657144015500937,0.5143471777800034,0.8234740167025345,Moderado
420415,Sul,SC,Serrana,Campos de Lages,CELSO RAMOS,0.6952856189917727,0.8747183796595561,0.4099420673737911,0.801196409941971,Moderado
420417,Sul,SC,Serrana,Campos de Lages,CERRO NEGRO,0.6151572916670622,0.7593494716068244,0.3294203059174926,0.7567020974768697,Moderado
420419,Sul,SC,Vale do Itajaí,Ituporanga,CHAPADÃO DO LAGEADO,0.6751983228520213,0.8049789915966387,0.3168865032768372,0.9037294736825883,Moderado
420420,Sul,SC,Oeste Catarinense,Chapecó,CHAPECÓ,0.8684478263744035,0.9078325090201484,0.7666523382774102,0.9308586318256522,Alto
420425,Sul,SC,Sul Catarinense,Criciúma,COCAL DO SUL,0.7801178899283089,0.889264705882353,0.587139106957868,0.8639498569447058,Moderado
420430,Sul,SC,Oeste Catarinense,Concórdia,CONCÓRDIA,0.8781133658999698,0.9239117647058824,0.7543987654720982,0.9560295675219292,Alto
420435,Sul,SC,Oeste Catarinense,Chapecó,CORDILHEIRA ALTA,0.7789473570836316,0.8638673156095179,0.5952537100964715,0.8777210455449053,Moderado
420440,Sul,SC,Oeste Catarinense,Chapecó,CORONEL FREITAS,0.7801315245201493,0.9400868347338935,0.5324146227142951,0.8678931161122595,Moderado
420445,Sul,SC,Oeste Catarinense,Xanxerê,CORONEL MARTINS,0.7163147319892637,0.8589897732677978,0.4135661051352053,0.8763883175647881,Moderado
420450,Sul,SC,Norte Catarinense,Joinville,CORUPÁ,0.7695828192299221,0.8740610934028784,0.5332204659882033,0.901466898298685,Moderado
420455,Sul,SC,Serrana,Campos de Lages,CORREIA PINTO,0.7164415888064584,0.8292549019607843,0.5232825426022555,0.7967873218563357,Moderado
420460,Sul,SC,Sul Catarinense,Criciúma,CRICIÚMA,0.8185822243764943,0.8926723820240104,0.6928536822028244,0.8702206089026483,Alto
420470,Sul,SC,Oeste Catarinense,Chapecó,CUNHA PORÃ,0.7882117999233196,0.8606176470588236,0.6284458814715771,0.8755718712395584,Moderado
420475,Sul,SC,Oeste Catarinense,Chapecó,CUNHATAÍ,0.6968288415723259,0.8629901960784314,0.4207096250374386,0.806786703601108,Moderado
420480,Sul,SC,Serrana,Curitibanos,CURITIBANOS,0.7408871489992019,0.8310107460306958,0.6686842781155142,0.7229664228513959,Moderado
420490,Sul,SC,Oeste Catarinense,São Miguel do Oeste,DESCANSO,0.7623184430519347,0.8526215061564194,0.5259923906351112,0.9083414323642736,Moderado
420500,Sul,SC,Oeste Catarinense,São Miguel do Oeste,DIONÍSIO CERQUEIRA,0.7244064072231744,0.8164142240930847,0.4691257337046939,0.8876792638717448,Moderado
420510,Sul,SC,Vale do Itajaí,Rio do Sul,DONA EMMA,0.7620289476891897,0.880893884084246,0.5609865540676473,0.844206404915676,Moderado
420515,Sul,SC,Vale do Itajaí,Blumenau,DOUTOR PEDRINHO,0.7440831412010172,0.7712588087866726,0.5686873529480734,0.8923032618683058,Moderado
420517,Sul,SC,Oeste Catarinense,Xanxerê,ENTRE RIOS,0.6889881695576301,0.7406561368643219,0.5033135348751127,0.8229948369334559,Moderado
420519,Sul,SC,Sul Catarinense,Araranguá,ERMO,0.6780048411562747,0.8215140056022409,0.4959690204348953,0.716531497431688,Moderado
420520,Sul,SC,Oeste Catarinense,Joaçaba,ERVAL VELHO,0.7274897536195952,0.8728297446774237,0.4913258487990457,0.8183136673823166,Moderado
420530,Sul,SC,Oeste Catarinense,Xanxerê,FAXINAL DOS GUEDES,0.7613377446576337,0.8087034666520997,0.5845643467495236,0.8907454205712779,Moderado
420535,Sul,SC,Oeste Catarinense,Chapecó,FLOR DO SERTÃO,0.6839679041823022,0.7627261126672892,0.4775696198566958,0.8116079800229221,Moderado
420540,Sul,SC,Grande Florianópolis,Florianópolis,FLORIANÓPOLIS,0.8583897425614669,0.8839019607843138,0.7680080495713244,0.9232592173287627,Alto
420543,Sul,SC,Oeste Catarinense,Chapecó,FORMOSA DO SUL,0.7447969459914054,0.8624313725490196,0.4648930377460923,0.9070664276791048,Moderado
420545,Sul,SC,Sul Catarinense,Criciúma,FORQUILHINHA,0.7544809421491401,0.8640980392156863,0.5767159223350957,0.8226288648966382,Moderado
420550,Sul,SC,Oeste Catarinense,Joaçaba,FRAIBURGO,0.8052275800183607,0.8378791624789793,0.6804893640600995,0.8973142135160035,Alto
420555,Sul,SC,Serrana,Curitibanos,FREI ROGÉRIO,0.7409151808327001,0.8972852049910873,0.5302121057313659,0.7952482317756475,Moderado
420560,Sul,SC,Oeste Catarinense,Xanxerê,GALVÃO,0.7050932624039999,0.8275495383338521,0.4125631922615167,0.875167056616631,Moderado
420570,Sul,SC,Sul Catarinense,Tubarão,GAROPABA,0.7653867584710721,0.8471813725490196,0.5547007190894382,0.8942781837747585,Moderado
420580,Sul,SC,Norte Catarinense,Joinville,GARUVA,0.7615380543968991,0.7702000938142478,0.6058350644200481,0.9085790049564015,Moderado
420590,Sul,SC,Vale do Itajaí,Blumenau,GASPAR,0.7979898155643159,0.8619258354504593,0.71233283822336,0.8197107730191286,Moderado
420600,Sul,SC,Grande Florianópolis,Florianópolis,GOVERNADOR CELSO RAMOS,0.7060892794840267,0.8179803921568627,0.4393888649712657,0.8608985813239517,Moderado
420610,Sul,SC,Sul Catarinense,Tubarão,GRÃO PARÁ,0.7859954095084799,0.8554411764705883,0.6455553740233742,0.8569896780314773,Moderado
420620,Sul,SC,Sul Catarinense,Tubarão,GRAVATAL,0.7875388871559231,0.8773282974206632,0.6154675580802718,0.8698208059668346,Moderado
420630,Sul,SC,Vale do Itajaí,Blumenau,GUABIRUBA,0.803310714066106,0.8709505883384663,0.649777682654781,0.8892038712050709,Alto
420640,Sul,SC,Oeste Catarinense,São Miguel do Oeste,GUARACIABA,0.7493677629893472,0.8760121496451341,0.5803311445678232,0.7917599947550843,Moderado
420650,Sul,SC,Norte Catarinense,Joinville,GUARAMIRIM,0.7832400881199096,0.8324470481497708,0.5950482910073038,0.9222249252026544,Moderado
420660,Sul,SC,Oeste Catarinense,São Miguel do Oeste,GUARUJÁ DO SUL,0.7258039021356799,0.8721435574229692,0.5532128020822809,0.75205534690179,Moderado
420665,Sul,SC,Oeste Catarinense,Chapecó,GUATAMBÚ,0.7552946550730232,0.8295857239447504,0.6055794602377796,0.8307187810365398,Moderado
420670,Sul,SC,Oeste Catarinense,Joaçaba,HERVAL D'OESTE,0.737559449297937,0.8090377575687809,0.5349917241352857,0.8686488661897447,Moderado
420675,Sul,SC,Oeste Catarinense,Joaçaba,IBIAM,0.6870041595398784,0.8867549019607843,0.3707535273590636,0.8035040492997874,Moderado
420680,Sul,SC,Oeste Catarinense,Joaçaba,IBICARÉ,0.7254196840454405,0.8132138547726784,0.5556313815166728,0.8074138158469706,Moderado
420690,Sul,SC,Vale do Itajaí,Rio do Sul,IBIRAMA,0.753102198001605,0.8647549019607843,0.5673311804933863,0.8272205115506449,Moderado
420700,Sul,SC,Sul Catarinense,Criciúma,IÇARA,0.8048058233179896,0.8747181741736318,0.6659093542311074,0.8737899415492297,Alto
420710,Sul,SC,Vale do Itajaí,Itajaí,ILHOTA,0.7378363229004818,0.8500784313725489,0.5574246269973665,0.8060059103315302,Moderado
420720,Sul,SC,Sul Catarinense,Tubarão,IMARUÍ,0.628216693320526,0.785628168340507,0.3800061482322686,0.7190157633888025,Moderado
420730,Sul,SC,Sul Catarinense,Tubarão,IMBITUBA,0.7634924347503613,0.8172638853882332,0.6136354962486623,0.8595779226141889,Moderado
420740,Sul,SC,Vale do Itajaí,Ituporanga,IMBUIA,0.755984133058789,0.8594469646265586,0.472248124608288,0.9362573099415205,Moderado
420750,Sul,SC,Vale do Itajaí,Blumenau,INDAIAL,0.8252163623647562,0.8965980392156864,0.6745522453693208,0.9044988025092615,Alto
420757,Sul,SC,Oeste Catarinense,Joaçaba,IOMERÊ,0.7804557586928755,0.9074313725490196,0.5870641983095518,0.8468717052200552,Moderado
420760,Sul,SC,Oeste Catarinense,Concórdia,IPIRA,0.7223886397737984,0.9033361344537816,0.4129578048791708,0.8508719799884428,Moderado
420765,Sul,SC,Oeste Catarinense,São Miguel do Oeste,IPORÃ DO OESTE,0.7405531350283383,0.8747660164983425,0.4880513453171491,0.8588420432695236,Moderado
420768,Sul,SC,Oeste Catarinense,Xanxerê,IPUAÇU,0.6924201784315982,0.7354310287597505,0.6006642895470298,0.7411652169880143,Moderado
420770,Sul,SC,Oeste Catarinense,Concórdia,IPUMIRIM,0.7880365354072376,0.8471690548729451,0.6470082570223907,0.8699322943263773,Moderado
420775,Sul,SC,Oeste Catarinense,Chapecó,IRACEMINHA,0.6995492605338389,0.916819739084445,0.3119739114516428,0.869854131065429,Moderado
420780,Sul,SC,Oeste Catarinense,Concórdia,IRANI,0.7391730869281767,0.8284312452253628,0.4617726974551153,0.9273153181040522,Moderado
420785,Sul,SC,Oeste Catarinense,Chapecó,IRATI,0.7261955655800109,0.8308039215686275,0.4626367708489166,0.8851460043224887,Moderado
420790,Sul,SC,Norte Catarinense,Canoinhas,IRINEÓPOLIS,0.6963544705665781,0.8380478756388051,0.4152579015819104,0.8357576344790187,Moderado
420800,Sul,SC,Oeste Catarinense,Concórdia,ITÁ,0.762317908078284,0.8688973803357821,0.5848582383590123,0.8331981055400579,Moderado
420810,Sul,SC,Norte Catarinense,Canoinhas,ITAIÓPOLIS,0.7402024348733707,0.8111270172323634,0.4773616784061538,0.9321186089815949,Moderado
420820,Sul,SC,Vale do Itajaí,Itajaí,ITAJAÍ,0.8299102507364003,0.8975667105570386,0.6625159822114219,0.9296480594407405,Alto
420830,Sul,SC,Vale do Itajaí,Itajaí,ITAPEMA,0.8215045434370446,0.8532028423309622,0.7025748822096832,0.9087359057704884,Alto
420840,Sul,SC,Oeste Catarinense,São Miguel do Oeste,ITAPIRANGA,0.81417014540647,0.9597885911121206,0.6228061494823931,0.8599156956248966,Alto
420845,Sul,SC,Norte Catarinense,Joinville,ITAPOÁ,0.752828532360355,0.8534313725490197,0.5249823529882591,0.8800718715437863,Moderado
420850,Sul,SC,Vale do Itajaí,Ituporanga,ITUPORANGA,0.8075402352468596,0.8733445441845258,0.6480910482866906,0.9011851132693623,Alto
420860,Sul,SC,Oeste Catarinense,Joaçaba,JABORÁ,0.7693148811588448,0.8450028011204482,0.5409504780272607,0.9219913643288256,Moderado
420870,Sul,SC,Sul Catarinense,Araranguá,JACINTO MACHADO,0.7444245241873253,0.8390212424492344,0.5729597855348405,0.821292544577901,Moderado
420880,Sul,SC,Sul Catarinense,Tubarão,JAGUARUNA,0.7091043321212269,0.8069890166592953,0.6011089955286408,0.7192149841757449,Moderado
420890,Sul,SC,Norte Catarinense,Joinville,JARAGUÁ DO SUL,0.8240839475248609,0.9118359846167294,0.642409989217612,0.9180058687402417,Alto
420895,Sul,SC,Oeste Catarinense,Chapecó,JARDINÓPOLIS,0.7538452544236824,0.8972745098039215,0.4603253201194278,0.9039359333476982,Moderado
420900,Sul,SC,Oeste Catarinense,Joaçaba,JOAÇABA,0.8607545708984968,0.914343137254902,0.7723028998867425,0.8956176755538461,Alto
420910,Sul,SC,Norte Catarinense,Joinville,JOINVILLE,0.8137314980981236,0.8718450518646822,0.6553480378025882,0.9140014046271008,Alto
420915,Sul,SC,Vale do Itajaí,Rio do Sul,JOSÉ BOITEUX,0.7514896665433778,0.8064441469892493,0.6127513678152061,0.8352734848256782,Moderado
420917,Sul,SC,Oeste Catarinense,Xanxerê,JUPIÁ,0.709750580469375,0.8020992720441471,0.4350519216510559,0.8921005477129222,Moderado
420920,Sul,SC,Oeste Catarinense,Joaçaba,LACERDÓPOLIS,0.7288493551980229,0.8676658411709055,0.5329080279393668,0.7859741964837963,Moderado
420930,Sul,SC,Serrana,Campos de Lages,LAGES,0.7773759086016594,0.8100148656256584,0.6928962114319162,0.8292166487474035,Moderado
420940,Sul,SC,Sul Catarinense,Tubarão,LAGUNA,0.694100683924615,0.8069465343877109,0.4081049300167855,0.8672505873693486,Moderado
420945,Sul,SC,Oeste Catarinense,Xanxerê,LAJEADO GRANDE,0.7412121369718649,0.8148576398301256,0.5075182668837886,0.9012605042016807,Moderado
420950,Sul,SC,Vale do Itajaí,Rio do Sul,LAURENTINO,0.8154191129016071,0.8929313725490196,0.6302336057051879,0.9230923604506137,Alto
420960,Sul,SC,Sul Catarinense,Criciúma,LAURO MULLER,0.7774350056013449,0.8170264630389565,0.6657107910619476,0.8495677627031306,Moderado
420970,Sul,SC,Oeste Catarinense,Joaçaba,LEBON RÉGIS,0.6196694086470691,0.7514603346866526,0.5727049960383318,0.5348428952162227,Moderado
420980,Sul,SC,Grande Florianópolis,Tijucas,LEOBERTO LEAL,0.7308583345746626,0.873683153869913,0.4342053080767898,0.8846865417772851,Moderado
420985,Sul,SC,Oeste Catarinense,Concórdia,LINDÓIA DO SUL,0.7349084504880773,0.8562062643239114,0.5492077074420972,0.7993113796982234,Moderado
420990,Sul,SC,Vale do Itajaí,Rio do Sul,LONTRAS,0.7955654787144634,0.8905784313725491,0.6368726961899996,0.8592453085808415,Moderado
421000,Sul,SC,Vale do Itajaí,Blumenau,LUIZ ALVES,0.7978881429638989,0.8670809537084977,0.6753914582208196,0.8511920169623797,Moderado
421003,Sul,SC,Oeste Catarinense,Joaçaba,LUZERNA,0.7855618012250595,0.906764705882353,0.5238367259313724,0.9260839718614532,Moderado
421005,Sul,SC,Oeste Catarinense,Joaçaba,MACIEIRA,0.7110954721269369,0.7740290595928894,0.5204940968808018,0.8387632599071198,Moderado
421010,Sul,SC,Norte Catarinense,Canoinhas,MAFRA,0.8088955267273563,0.8478533604129014,0.6370630209131778,0.9417701988559899,Alto
421020,Sul,SC,Grande Florianópolis,Tijucas,MAJOR GERCINO,0.5957503581432527,0.7098095238095239,0.3479981326285458,0.7294434179916887,Regular
421030,Sul,SC,Norte Catarinense,Canoinhas,MAJOR VIEIRA,0.6385521465346998,0.7711829135637185,0.3288089819058615,0.8156645441345195,Moderado
421040,Sul,SC,Sul Catarinense,Araranguá,MARACAJÁ,0.683828386509528,0.7973127791657204,0.5430720299541888,0.7111003504086748,Moderado
421050,Sul,SC,Oeste Catarinense,Chapecó,MARAVILHA,0.8264210408870671,0.9097352941176471,0.644324278565821,0.9252035499777334,Alto
421055,Sul,SC,Oeste Catarinense,Xanxerê,MAREMA,0.7142513586488303,0.8614248790425262,0.3854864289148592,0.8958427679891056,Moderado
421060,Sul,SC,Norte Catarinense,Joinville,MASSARANDUBA,0.7918184098227559,0.887764705882353,0.545792391515283,0.9418981320706318,Moderado
421070,Sul,SC,Oeste Catarinense,Joaçaba,MATOS COSTA,0.6908700116808857,0.7490727719659293,0.5176398744820689,0.8058973885946593,Moderado
421080,Sul,SC,Sul Catarinense,Araranguá,MELEIRO,0.7055248682007417,0.8782596004333598,0.4950717757321498,0.7432432284367154,Moderado
421085,Sul,SC,Vale do Itajaí,Rio do Sul,MIRIM DOCE,0.7375351257801409,0.8740000000000001,0.4613524690327103,0.8772529083077125,Moderado
421090,Sul,SC,Oeste Catarinense,Chapecó,MODELO,0.795109972582327,0.8828462354638825,0.6052490486951043,0.8972346335879942,Moderado
421100,Sul,SC,Oeste Catarinense,São Miguel do Oeste,MONDAÍ,0.720405898212582,0.8673246177219258,0.5555913348507366,0.7383017420650839,Moderado
421105,Sul,SC,Serrana,Curitibanos,MONTE CARLO,0.7604990840797983,0.804744909248966,0.5833445964962718,0.8934077464941574,Moderado
421110,Sul,SC,Norte Catarinense,Canoinhas,MONTE CASTELO,0.6370027169203789,0.7816717995905487,0.3704797933717114,0.7588565577988771,Moderado
421120,Sul,SC,Sul Catarinense,Criciúma,MORRO DA FUMAÇA,0.7125352532613958,0.8426409472880061,0.6494814633960957,0.6454833491000858,Moderado
421125,Sul,SC,Sul Catarinense,Araranguá,MORRO GRANDE,0.7009652315004782,0.8423001955499181,0.576121363290089,0.6844741356614277,Moderado
421130,Sul,SC,Vale do Itajaí,Itajaí,NAVEGANTES,0.7972629565498346,0.8749215686274511,0.6574663952994221,0.8594009057226308,Moderado
421140,Sul,SC,Oeste Catarinense,Chapecó,NOVA ERECHIM,0.0,0.8952647058823529,0.0,0.8257035645281335,Baixo
421145,Sul,SC,Oeste Catarinense,Chapecó,NOVA ITABERABA,0.7765868446129571,0.8192334267040151,0.5651920754757951,0.9453350316590612,Moderado
421150,Sul,SC,Grande Florianópolis,Tijucas,NOVA TRENTO,0.758244741943066,0.8457868671584391,0.6625879299710917,0.7663594286996676,Moderado
421160,Sul,SC,Sul Catarinense,Criciúma,NOVA VENEZA,0.7471363586572328,0.8994313725490197,0.6448454294146135,0.6971322740080653,Moderado
421165,Sul,SC,Oeste Catarinense,Chapecó,NOVO HORIZONTE,0.6669039434763895,0.7909824362177303,0.3517671146141707,0.8579622795972679,Moderado
421170,Sul,SC,Sul Catarinense,Tubarão,ORLEANS,0.7689138856040066,0.8485704370243673,0.5496601101444326,0.9085111096432201,Moderado
421175,Sul,SC,Serrana,Campos de Lages,OTACÍLIO COSTA,0.7032438896423785,0.8133268822680588,0.5669850352100747,0.729419751449002,Moderado
